filename,label
Image_5576.jpg,Pepper Green
Image_5577.jpg,Plum 2
Image_5578.jpg,Banana Red
Image_5579.jpg,Cherry Wax Black
Image_5580.jpg,Nut Forest
Image_5581.jpg,Grape White 4
Image_5582.jpg,Onion White
Image_5583.jpg,Lemon
Image_5584.jpg,Grape White 3
Image_5585.jpg,Cucumber Ripe
Image_5586.jpg,Salak
Image_5587.jpg,Tomato 4
Image_5588.jpg,Pepper Green
Image_5589.jpg,Banana Lady Finger
Image_5590.jpg,Pear 2
Image_5591.jpg,Guava
Image_5592.jpg,Pineapple Mini
Image_5593.jpg,Cauliflower
Image_5594.jpg,Apple Red 2
Image_5595.jpg,Walnut
Image_5596.jpg,Pepper Orange
Image_5597.jpg,Melon Piel de Sapo
Image_5598.jpg,Raspberry
Image_5599.jpg,Kohlrabi
Image_5600.jpg,Pomelo Sweetie
Image_5601.jpg,Nut Forest
Image_5602.jpg,Cucumber Ripe
Image_5603.jpg,Potato Red Washed
Image_5604.jpg,Apple Golden 2
Image_5605.jpg,Cantaloupe 2
Image_5606.jpg,Corn
Image_5607.jpg,Pitahaya Red
Image_5608.jpg,Pear Forelle
Image_5609.jpg,Watermelon
Image_5610.jpg,Pepper Orange
Image_5611.jpg,Granadilla
Image_5612.jpg,Onion White
Image_5613.jpg,Kaki
Image_5614.jpg,Corn
Image_5615.jpg,Plum
Image_5616.jpg,Grape White
Image_5617.jpg,Kohlrabi
Image_5618.jpg,Kiwi
Image_5619.jpg,Melon Piel de Sapo
Image_5620.jpg,Tomato Heart
Image_5621.jpg,Cherry 2
Image_5622.jpg,Guava
Image_5623.jpg,Cherry 1
Image_5624.jpg,Cactus fruit
Image_5625.jpg,Tomato Cherry Red
Image_5626.jpg,Apple Red 3
Image_5627.jpg,Apple Red 1
Image_5628.jpg,Plum 3
Image_5629.jpg,Grape Blue
Image_5630.jpg,Quince
Image_5631.jpg,Physalis with Husk
Image_5632.jpg,Avocado
Image_5633.jpg,Apple Red Yellow 1
Image_5634.jpg,Plum 2
Image_5635.jpg,Watermelon
Image_5636.jpg,Physalis
Image_5637.jpg,Apple Crimson Snow
Image_5638.jpg,Pineapple
Image_5639.jpg,Plum 3
Image_5640.jpg,Grape White 2
Image_5641.jpg,Redcurrant
Image_5642.jpg,Lemon
Image_5643.jpg,Tamarillo
Image_5644.jpg,Lemon Meyer
Image_5645.jpg,Tomato Cherry Red
Image_5646.jpg,Peach 2
Image_5647.jpg,Banana Lady Finger
Image_5648.jpg,Cherry 2
Image_5649.jpg,Avocado ripe
Image_5650.jpg,Grapefruit White
Image_5651.jpg,Nectarine Flat
Image_5652.jpg,Apple Golden 2
Image_5653.jpg,Guava
Image_5654.jpg,Pear Stone
Image_5655.jpg,Salak
Image_5656.jpg,Nut Pecan
Image_5657.jpg,Pear Williams
Image_5658.jpg,Potato White
Image_5659.jpg,Onion Red Peeled
Image_5660.jpg,Peach
Image_5661.jpg,Passion Fruit
Image_5662.jpg,Onion White
Image_5663.jpg,Raspberry
Image_5664.jpg,Salak
Image_5665.jpg,Nut Pecan
Image_5666.jpg,Kiwi
Image_5667.jpg,Pear Stone
Image_5668.jpg,Apple Golden 2
Image_5669.jpg,Grapefruit White
Image_5670.jpg,Melon Piel de Sapo
Image_5671.jpg,Guava
Image_5672.jpg,Cherry Wax Yellow
Image_5673.jpg,Kohlrabi
Image_5674.jpg,Cocos
Image_5675.jpg,Mango
Image_5676.jpg,Tomato Cherry Red
Image_5677.jpg,Apricot
Image_5678.jpg,Onion Red
Image_5679.jpg,Raspberry
Image_5680.jpg,Apple Golden 3
Image_5681.jpg,Quince
Image_5682.jpg,Corn
Image_5683.jpg,Kaki
Image_5684.jpg,Potato White
Image_5685.jpg,Strawberry Wedge
Image_5686.jpg,Apple Pink Lady
Image_5687.jpg,Pomegranate
Image_5688.jpg,Pepper Yellow
Image_5689.jpg,Eggplant
Image_5690.jpg,Grape Pink
Image_5691.jpg,Pepper Green
Image_5692.jpg,Pear
Image_5693.jpg,Kaki
Image_5694.jpg,Tangelo
Image_5695.jpg,Grape White 4
Image_5696.jpg,Clementine
Image_5697.jpg,Nectarine
Image_5698.jpg,Pear Stone
Image_5699.jpg,Pineapple Mini
Image_5700.jpg,Huckleberry
Image_5701.jpg,Tomato Cherry Red
Image_5702.jpg,Onion Red Peeled
Image_5703.jpg,Apple Golden 1
Image_5704.jpg,Grape White 4
Image_5705.jpg,Walnut
Image_5706.jpg,Avocado
Image_5707.jpg,Cactus fruit
Image_5708.jpg,Avocado ripe
Image_5709.jpg,Pear
Image_5710.jpg,Peach
Image_5711.jpg,Apple Golden 2
Image_5712.jpg,Cherry Wax Red
Image_5713.jpg,Tomato Heart
Image_5714.jpg,Apple Granny Smith
Image_5715.jpg,Raspberry
Image_5716.jpg,Tomato Maroon
Image_5717.jpg,Banana Lady Finger
Image_5718.jpg,Mangostan
Image_5719.jpg,Pear 2
Image_5720.jpg,Pepper Yellow
Image_5721.jpg,Tomato Cherry Red
Image_5722.jpg,Pear
Image_5723.jpg,Banana
Image_5724.jpg,Tomato 2
Image_5725.jpg,Apple Braeburn
Image_5726.jpg,Cactus fruit
Image_5727.jpg,Cherry Wax Red
Image_5728.jpg,Grape White 3
Image_5729.jpg,Pineapple Mini
Image_5730.jpg,Tomato 3
Image_5731.jpg,Cherry Wax Black
Image_5732.jpg,Tomato Cherry Red
Image_5733.jpg,Grape White 3
Image_5734.jpg,Quince
Image_5735.jpg,Tomato Yellow
Image_5736.jpg,Cherry Rainier
Image_5737.jpg,Carambula
Image_5738.jpg,Cauliflower
Image_5739.jpg,Raspberry
Image_5740.jpg,Cactus fruit
Image_5741.jpg,Nut Forest
Image_5742.jpg,Banana Lady Finger
Image_5743.jpg,Grape White
Image_5744.jpg,Clementine
Image_5745.jpg,Apple Golden 3
Image_5746.jpg,Hazelnut
Image_5747.jpg,Nectarine Flat
Image_5748.jpg,Pepino
Image_5749.jpg,Pear Stone
Image_5750.jpg,Tomato 2
Image_5751.jpg,Cantaloupe 1
Image_5752.jpg,Tamarillo
Image_5753.jpg,Cauliflower
Image_5754.jpg,Cantaloupe 2
Image_5755.jpg,Pitahaya Red
Image_5756.jpg,Cucumber Ripe
Image_5757.jpg,Tomato Cherry Red
Image_5758.jpg,Pear Monster
Image_5759.jpg,Pepper Yellow
Image_5760.jpg,Dates
Image_5761.jpg,Pineapple Mini
Image_5762.jpg,Maracuja
Image_5763.jpg,Mandarine
Image_5764.jpg,Pear 2
Image_5765.jpg,Apple Red 1
Image_5766.jpg,Guava
Image_5767.jpg,Limes
Image_5768.jpg,Tomato not Ripened
Image_5769.jpg,Grape Blue
Image_5770.jpg,Strawberry Wedge
Image_5771.jpg,Fig
Image_5772.jpg,Blueberry
Image_5773.jpg,Plum
Image_5774.jpg,Pear Williams
Image_5775.jpg,Kohlrabi
Image_5776.jpg,Tomato 1
Image_5777.jpg,Tomato Yellow
Image_5778.jpg,Cherry Rainier
Image_5779.jpg,Onion Red
Image_5780.jpg,Grape White 2
Image_5781.jpg,Peach Flat
Image_5782.jpg,Apple Red Yellow 1
Image_5783.jpg,Pear Abate
Image_5784.jpg,Pomegranate
Image_5785.jpg,Lemon Meyer
Image_5786.jpg,Peach 2
Image_5787.jpg,Apple Golden 3
Image_5788.jpg,Avocado ripe
Image_5789.jpg,Pepper Red
Image_5790.jpg,Pomelo Sweetie
Image_5791.jpg,Cantaloupe 2
Image_5792.jpg,Grapefruit Pink
Image_5793.jpg,Tomato not Ripened
Image_5794.jpg,Chestnut
Image_5795.jpg,Carambula
Image_5796.jpg,Pineapple
Image_5797.jpg,Apple Golden 3
Image_5798.jpg,Tomato 4
Image_5799.jpg,Huckleberry
Image_5800.jpg,Mango Red
Image_5801.jpg,Grape Blue
Image_5802.jpg,Physalis with Husk
Image_5803.jpg,Tomato 1
Image_5804.jpg,Cherry 2
Image_5805.jpg,Tomato Cherry Red
Image_5806.jpg,Strawberry Wedge
Image_5807.jpg,Apple Red Yellow 1
Image_5808.jpg,Tomato Heart
Image_5809.jpg,Orange
Image_5810.jpg,Grape Blue
Image_5811.jpg,Fig
Image_5812.jpg,Mulberry
Image_5813.jpg,Mulberry
Image_5814.jpg,Nectarine
Image_5815.jpg,Cucumber Ripe 2
Image_5816.jpg,Mango Red
Image_5817.jpg,Nut Pecan
Image_5818.jpg,Quince
Image_5819.jpg,Tomato Cherry Red
Image_5820.jpg,Tomato Yellow
Image_5821.jpg,Cherry Wax Black
Image_5822.jpg,Nut Pecan
Image_5823.jpg,Strawberry Wedge
Image_5824.jpg,Onion Red
Image_5825.jpg,Tomato Heart
Image_5826.jpg,Apple Granny Smith
Image_5827.jpg,Clementine
Image_5828.jpg,Apple Red Yellow 1
Image_5829.jpg,Apple Red Yellow 2
Image_5830.jpg,Grape Pink
Image_5831.jpg,Apple Red 1
Image_5832.jpg,Carambula
Image_5833.jpg,Passion Fruit
Image_5834.jpg,Cherry Rainier
Image_5835.jpg,Mandarine
Image_5836.jpg,Apple Crimson Snow
Image_5837.jpg,Mandarine
Image_5838.jpg,Banana Red
Image_5839.jpg,Apple Red Yellow 2
Image_5840.jpg,Apple Red Yellow 2
Image_5841.jpg,Pear Stone
Image_5842.jpg,Apple Golden 2
Image_5843.jpg,Onion Red
Image_5844.jpg,Grape White 2
Image_5845.jpg,Kaki
Image_5846.jpg,Raspberry
Image_5847.jpg,Kumquats
Image_5848.jpg,Carambula
Image_5849.jpg,Walnut
Image_5850.jpg,Plum
Image_5851.jpg,Pear Stone
Image_5852.jpg,Cherry Rainier
Image_5853.jpg,Pear Abate
Image_5854.jpg,Banana Red
Image_5855.jpg,Grape White
Image_5856.jpg,Fig
Image_5857.jpg,Cherry Rainier
Image_5858.jpg,Banana Lady Finger
Image_5859.jpg,Corn Husk
Image_5860.jpg,Peach 2
Image_5861.jpg,Cherry 2
Image_5862.jpg,Pear Red
Image_5863.jpg,Lychee
Image_5864.jpg,Mango Red
Image_5865.jpg,Pomegranate
Image_5866.jpg,Blueberry
Image_5867.jpg,Avocado ripe
Image_5868.jpg,Nut Pecan
Image_5869.jpg,Cherry 1
Image_5870.jpg,Cocos
Image_5871.jpg,Lemon
Image_5872.jpg,Grapefruit Pink
Image_5873.jpg,Passion Fruit
Image_5874.jpg,Pepino
Image_5875.jpg,Cucumber Ripe 2
Image_5876.jpg,Tomato 1
Image_5877.jpg,Peach 2
Image_5878.jpg,Apple Red Yellow 2
Image_5879.jpg,Plum 3
Image_5880.jpg,Tomato Heart
Image_5881.jpg,Potato White
Image_5882.jpg,Apple Golden 1
Image_5883.jpg,Cantaloupe 1
Image_5884.jpg,Pear 2
Image_5885.jpg,Tangelo
Image_5886.jpg,Tomato 1
Image_5887.jpg,Rambutan
Image_5888.jpg,Plum 3
Image_5889.jpg,Pomelo Sweetie
Image_5890.jpg,Pear Stone
Image_5891.jpg,Pepper Red
Image_5892.jpg,Grape White
Image_5893.jpg,Potato Sweet
Image_5894.jpg,Pear 2
Image_5895.jpg,Apple Crimson Snow
Image_5896.jpg,Strawberry
Image_5897.jpg,Limes
Image_5898.jpg,Mangostan
Image_5899.jpg,Cherry 1
Image_5900.jpg,Pear Monster
Image_5901.jpg,Grape Pink
Image_5902.jpg,Watermelon
Image_5903.jpg,Cocos
Image_5904.jpg,Cherry Wax Red
Image_5905.jpg,Cucumber Ripe
Image_5906.jpg,Raspberry
Image_5907.jpg,Carambula
Image_5908.jpg,Pear Forelle
Image_5909.jpg,Cocos
Image_5910.jpg,Eggplant
Image_5911.jpg,Pomelo Sweetie
Image_5912.jpg,Physalis with Husk
Image_5913.jpg,Nectarine Flat
Image_5914.jpg,Raspberry
Image_5915.jpg,Limes
Image_5916.jpg,Pear Stone
Image_5917.jpg,Pepper Orange
Image_5918.jpg,Pepino
Image_5919.jpg,Physalis
Image_5920.jpg,Tomato Heart
Image_5921.jpg,Strawberry
Image_5922.jpg,Cherry 2
Image_5923.jpg,Plum 3
Image_5924.jpg,Potato Red
Image_5925.jpg,Salak
Image_5926.jpg,Grapefruit White
Image_5927.jpg,Potato Red
Image_5928.jpg,Peach Flat
Image_5929.jpg,Tomato 4
Image_5930.jpg,Tomato Cherry Red
Image_5931.jpg,Mulberry
Image_5932.jpg,Mangostan
Image_5933.jpg,Orange
Image_5934.jpg,Apple Golden 2
Image_5935.jpg,Pear Kaiser
Image_5936.jpg,Fig
Image_5937.jpg,Melon Piel de Sapo
Image_5938.jpg,Pitahaya Red
Image_5939.jpg,Mandarine
Image_5940.jpg,Nectarine
Image_5941.jpg,Kaki
Image_5942.jpg,Beetroot
Image_5943.jpg,Tomato Heart
Image_5944.jpg,Potato Red
Image_5945.jpg,Cucumber Ripe
Image_5946.jpg,Grape White
Image_5947.jpg,Pepino
Image_5948.jpg,Avocado ripe
Image_5949.jpg,Tomato 3
Image_5950.jpg,Pepino
Image_5951.jpg,Orange
Image_5952.jpg,Kaki
Image_5953.jpg,Papaya
Image_5954.jpg,Tomato 2
Image_5955.jpg,Strawberry
Image_5956.jpg,Cherry Wax Red
Image_5957.jpg,Tomato 1
Image_5958.jpg,Corn Husk
Image_5959.jpg,Banana
Image_5960.jpg,Physalis with Husk
Image_5961.jpg,Cactus fruit
Image_5962.jpg,Pear Red
Image_5963.jpg,Pepper Orange
Image_5964.jpg,Lychee
Image_5965.jpg,Potato White
Image_5966.jpg,Melon Piel de Sapo
Image_5967.jpg,Tomato 3
Image_5968.jpg,Cherry Wax Black
Image_5969.jpg,Pepper Yellow
Image_5970.jpg,Apricot
Image_5971.jpg,Nut Forest
Image_5972.jpg,Plum 3
Image_5973.jpg,Strawberry Wedge
Image_5974.jpg,Strawberry Wedge
Image_5975.jpg,Banana Lady Finger
Image_5976.jpg,Strawberry
Image_5977.jpg,Banana Lady Finger
Image_5978.jpg,Cactus fruit
Image_5979.jpg,Tomato not Ripened
Image_5980.jpg,Hazelnut
Image_5981.jpg,Cherry 2
Image_5982.jpg,Pineapple
Image_5983.jpg,Lemon Meyer
Image_5984.jpg,Apple Red Yellow 1
Image_5985.jpg,Tamarillo
Image_5986.jpg,Passion Fruit
Image_5987.jpg,Cherry Wax Yellow
Image_5988.jpg,Tomato 2
Image_5989.jpg,Potato Red Washed
Image_5990.jpg,Peach 2
Image_5991.jpg,Pepper Green
Image_5992.jpg,Avocado ripe
Image_5993.jpg,Kohlrabi
Image_5994.jpg,Hazelnut
Image_5995.jpg,Grape White 3
Image_5996.jpg,Onion White
Image_5997.jpg,Banana Red
Image_5998.jpg,Grape Blue
Image_5999.jpg,Cucumber Ripe 2
Image_6000.jpg,Apple Red 3
Image_6001.jpg,Apple Pink Lady
Image_6002.jpg,Nectarine
Image_6003.jpg,Pineapple
Image_6004.jpg,Mulberry
Image_6005.jpg,Potato White
Image_6006.jpg,Walnut
Image_6007.jpg,Banana Lady Finger
Image_6008.jpg,Grape Blue
Image_6009.jpg,Kiwi
Image_6010.jpg,Potato Red Washed
Image_6011.jpg,Apple Red Yellow 2
Image_6012.jpg,Dates
Image_6013.jpg,Lychee
Image_6014.jpg,Tomato 2
Image_6015.jpg,Plum 3
Image_6016.jpg,Banana Red
Image_6017.jpg,Pear Williams
Image_6018.jpg,Orange
Image_6019.jpg,Apple Pink Lady
Image_6020.jpg,Walnut
Image_6021.jpg,Cherry Wax Red
Image_6022.jpg,Tomato 1
Image_6023.jpg,Avocado ripe
Image_6024.jpg,Pepino
Image_6025.jpg,Plum 3
Image_6026.jpg,Clementine
Image_6027.jpg,Cherry Wax Yellow
Image_6028.jpg,Rambutan
Image_6029.jpg,Kiwi
Image_6030.jpg,Guava
Image_6031.jpg,Cantaloupe 1
Image_6032.jpg,Kohlrabi
Image_6033.jpg,Pear Williams
Image_6034.jpg,Apple Golden 3
Image_6035.jpg,Mandarine
Image_6036.jpg,Peach
Image_6037.jpg,Rambutan
Image_6038.jpg,Apple Golden 3
Image_6039.jpg,Kaki
Image_6040.jpg,Pear Stone
Image_6041.jpg,Apple Red 2
Image_6042.jpg,Redcurrant
Image_6043.jpg,Pepper Red
Image_6044.jpg,Cherry Rainier
Image_6045.jpg,Tomato 1
Image_6046.jpg,Walnut
Image_6047.jpg,Pear Williams
Image_6048.jpg,Mulberry
Image_6049.jpg,Cherry Wax Red
Image_6050.jpg,Rambutan
Image_6051.jpg,Hazelnut
Image_6052.jpg,Apple Red Yellow 1
Image_6053.jpg,Apple Golden 2
Image_6054.jpg,Potato Sweet
Image_6055.jpg,Dates
Image_6056.jpg,Tomato 3
Image_6057.jpg,Chestnut
Image_6058.jpg,Pear Stone
Image_6059.jpg,Peach 2
Image_6060.jpg,Pear Williams
Image_6061.jpg,Grapefruit Pink
Image_6062.jpg,Grape White
Image_6063.jpg,Eggplant
Image_6064.jpg,Apple Red Yellow 2
Image_6065.jpg,Rambutan
Image_6066.jpg,Lychee
Image_6067.jpg,Cherry Rainier
Image_6068.jpg,Pepino
Image_6069.jpg,Apple Red Delicious
Image_6070.jpg,Tomato 3
Image_6071.jpg,Tomato 2
Image_6072.jpg,Melon Piel de Sapo
Image_6073.jpg,Melon Piel de Sapo
Image_6074.jpg,Apple Red Yellow 1
Image_6075.jpg,Cherry Wax Yellow
Image_6076.jpg,Pear
Image_6077.jpg,Apple Golden 1
Image_6078.jpg,Pear Kaiser
Image_6079.jpg,Tomato 3
Image_6080.jpg,Guava
Image_6081.jpg,Onion Red
Image_6082.jpg,Pear 2
Image_6083.jpg,Cantaloupe 2
Image_6084.jpg,Apple Crimson Snow
Image_6085.jpg,Pomegranate
Image_6086.jpg,Clementine
Image_6087.jpg,Ginger Root
Image_6088.jpg,Tomato Heart
Image_6089.jpg,Grape White 4
Image_6090.jpg,Tomato 2
Image_6091.jpg,Nectarine Flat
Image_6092.jpg,Pomelo Sweetie
Image_6093.jpg,Tomato 2
Image_6094.jpg,Cherry 2
Image_6095.jpg,Cauliflower
Image_6096.jpg,Kaki
Image_6097.jpg,Peach Flat
Image_6098.jpg,Avocado ripe
Image_6099.jpg,Apple Pink Lady
Image_6100.jpg,Pear Stone
Image_6101.jpg,Pear Abate
Image_6102.jpg,Cherry Rainier
Image_6103.jpg,Blueberry
Image_6104.jpg,Clementine
Image_6105.jpg,Pomegranate
Image_6106.jpg,Maracuja
Image_6107.jpg,Pear Forelle
Image_6108.jpg,Peach 2
Image_6109.jpg,Watermelon
Image_6110.jpg,Cocos
Image_6111.jpg,Salak
Image_6112.jpg,Pitahaya Red
Image_6113.jpg,Kaki
Image_6114.jpg,Raspberry
Image_6115.jpg,Apple Red Yellow 1
Image_6116.jpg,Pineapple
Image_6117.jpg,Potato Sweet
Image_6118.jpg,Tomato Yellow
Image_6119.jpg,Apple Red 2
Image_6120.jpg,Cherry 1
Image_6121.jpg,Pepper Green
Image_6122.jpg,Cantaloupe 1
Image_6123.jpg,Plum 3
Image_6124.jpg,Grapefruit Pink
Image_6125.jpg,Redcurrant
Image_6126.jpg,Raspberry
Image_6127.jpg,Nut Forest
Image_6128.jpg,Pitahaya Red
Image_6129.jpg,Grape Pink
Image_6130.jpg,Plum 3
Image_6131.jpg,Cherry 2
Image_6132.jpg,Apple Red 3
Image_6133.jpg,Pepper Red
Image_6134.jpg,Clementine
Image_6135.jpg,Strawberry
Image_6136.jpg,Grapefruit Pink
Image_6137.jpg,Mango Red
Image_6138.jpg,Raspberry
Image_6139.jpg,Apple Red 2
Image_6140.jpg,Peach Flat
Image_6141.jpg,Banana Lady Finger
Image_6142.jpg,Pineapple Mini
Image_6143.jpg,Avocado ripe
Image_6144.jpg,Papaya
Image_6145.jpg,Apple Red 3
Image_6146.jpg,Pepino
Image_6147.jpg,Avocado ripe
Image_6148.jpg,Plum 3
Image_6149.jpg,Peach
Image_6150.jpg,Apple Red Yellow 2
Image_6151.jpg,Cherry 1
Image_6152.jpg,Apple Red 1
Image_6153.jpg,Eggplant
Image_6154.jpg,Tomato not Ripened
Image_6155.jpg,Eggplant
Image_6156.jpg,Chestnut
Image_6157.jpg,Pepino
Image_6158.jpg,Apple Crimson Snow
Image_6159.jpg,Pepper Orange
Image_6160.jpg,Pomegranate
Image_6161.jpg,Cherry Wax Red
Image_6162.jpg,Passion Fruit
Image_6163.jpg,Dates
Image_6164.jpg,Pepino
Image_6165.jpg,Cocos
Image_6166.jpg,Potato Red Washed
Image_6167.jpg,Pepper Orange
Image_6168.jpg,Pepper Green
Image_6169.jpg,Apple Golden 1
Image_6170.jpg,Nectarine Flat
Image_6171.jpg,Rambutan
Image_6172.jpg,Pomelo Sweetie
Image_6173.jpg,Apple Red 2
Image_6174.jpg,Peach
Image_6175.jpg,Maracuja
Image_6176.jpg,Pear Stone
Image_6177.jpg,Tomato 4
Image_6178.jpg,Cherry Rainier
Image_6179.jpg,Tomato 2
Image_6180.jpg,Grape White
Image_6181.jpg,Nectarine Flat
Image_6182.jpg,Fig
Image_6183.jpg,Potato Sweet
Image_6184.jpg,Peach 2
Image_6185.jpg,Grapefruit White
Image_6186.jpg,Apple Red Delicious
Image_6187.jpg,Pear
Image_6188.jpg,Guava
Image_6189.jpg,Cherry 2
Image_6190.jpg,Mango
Image_6191.jpg,Apple Red 3
Image_6192.jpg,Peach 2
Image_6193.jpg,Pear Stone
Image_6194.jpg,Apple Red Yellow 2
Image_6195.jpg,Tomato Maroon
Image_6196.jpg,Apple Red Delicious
Image_6197.jpg,Cherry Wax Yellow
Image_6198.jpg,Lemon Meyer
Image_6199.jpg,Pear Williams
Image_6200.jpg,Plum 3
Image_6201.jpg,Pomegranate
Image_6202.jpg,Walnut
Image_6203.jpg,Apple Red Yellow 1
Image_6204.jpg,Pepper Green
Image_6205.jpg,Apricot
Image_6206.jpg,Carambula
Image_6207.jpg,Grape White 4
Image_6208.jpg,Tangelo
Image_6209.jpg,Apple Red 3
Image_6210.jpg,Mandarine
Image_6211.jpg,Tomato Cherry Red
Image_6212.jpg,Cantaloupe 1
Image_6213.jpg,Grape Blue
Image_6214.jpg,Physalis with Husk
Image_6215.jpg,Pepper Orange
Image_6216.jpg,Passion Fruit
Image_6217.jpg,Potato Red
Image_6218.jpg,Physalis
Image_6219.jpg,Melon Piel de Sapo
Image_6220.jpg,Cherry Wax Yellow
Image_6221.jpg,Salak
Image_6222.jpg,Mulberry
Image_6223.jpg,Apple Red 1
Image_6224.jpg,Cherry 2
Image_6225.jpg,Apple Red Yellow 1
Image_6226.jpg,Cocos
Image_6227.jpg,Pepper Orange
Image_6228.jpg,Mango
Image_6229.jpg,Cauliflower
Image_6230.jpg,Pear Williams
Image_6231.jpg,Mulberry
Image_6232.jpg,Plum 3
Image_6233.jpg,Clementine
Image_6234.jpg,Cherry Rainier
Image_6235.jpg,Onion White
Image_6236.jpg,Grape White 3
Image_6237.jpg,Pineapple
Image_6238.jpg,Fig
Image_6239.jpg,Grape White 2
Image_6240.jpg,Physalis with Husk
Image_6241.jpg,Tomato Yellow
Image_6242.jpg,Mangostan
Image_6243.jpg,Apple Red Yellow 1
Image_6244.jpg,Dates
Image_6245.jpg,Avocado ripe
Image_6246.jpg,Quince
Image_6247.jpg,Melon Piel de Sapo
Image_6248.jpg,Mango Red
Image_6249.jpg,Tomato Heart
Image_6250.jpg,Kiwi
Image_6251.jpg,Apple Red Yellow 1
Image_6252.jpg,Pear Forelle
Image_6253.jpg,Mandarine
Image_6254.jpg,Watermelon
Image_6255.jpg,Physalis with Husk
Image_6256.jpg,Clementine
Image_6257.jpg,Nut Pecan
Image_6258.jpg,Pepper Yellow
Image_6259.jpg,Lemon
Image_6260.jpg,Pepper Red
Image_6261.jpg,Pomegranate
Image_6262.jpg,Grapefruit Pink
Image_6263.jpg,Apple Braeburn
Image_6264.jpg,Tomato 3
Image_6265.jpg,Quince
Image_6266.jpg,Kaki
Image_6267.jpg,Tomato 3
Image_6268.jpg,Maracuja
Image_6269.jpg,Apple Red Delicious
Image_6270.jpg,Dates
Image_6271.jpg,Grape White
Image_6272.jpg,Walnut
Image_6273.jpg,Cherry 1
Image_6274.jpg,Cactus fruit
Image_6275.jpg,Grapefruit Pink
Image_6276.jpg,Orange
Image_6277.jpg,Tomato Heart
Image_6278.jpg,Mango
Image_6279.jpg,Nut Pecan
Image_6280.jpg,Peach 2
Image_6281.jpg,Pear 2
Image_6282.jpg,Mango
Image_6283.jpg,Avocado ripe
Image_6284.jpg,Tamarillo
Image_6285.jpg,Beetroot
Image_6286.jpg,Cucumber Ripe 2
Image_6287.jpg,Potato Red
Image_6288.jpg,Tomato 2
Image_6289.jpg,Dates
Image_6290.jpg,Maracuja
Image_6291.jpg,Apple Granny Smith
Image_6292.jpg,Avocado ripe
Image_6293.jpg,Avocado ripe
Image_6294.jpg,Tomato Cherry Red
Image_6295.jpg,Grape Blue
Image_6296.jpg,Apricot
Image_6297.jpg,Pear Williams
Image_6298.jpg,Pear Monster
Image_6299.jpg,Grapefruit White
Image_6300.jpg,Pear Red
Image_6301.jpg,Physalis with Husk
Image_6302.jpg,Carambula
Image_6303.jpg,Tomato 2
Image_6304.jpg,Apple Golden 1
Image_6305.jpg,Apple Pink Lady
Image_6306.jpg,Pear Red
Image_6307.jpg,Kumquats
Image_6308.jpg,Redcurrant
Image_6309.jpg,Passion Fruit
Image_6310.jpg,Apple Red 1
Image_6311.jpg,Granadilla
Image_6312.jpg,Salak
Image_6313.jpg,Tomato 4
Image_6314.jpg,Kaki
Image_6315.jpg,Granadilla
Image_6316.jpg,Mango
Image_6317.jpg,Onion White
Image_6318.jpg,Rambutan
Image_6319.jpg,Quince
Image_6320.jpg,Onion White
Image_6321.jpg,Clementine
Image_6322.jpg,Melon Piel de Sapo
Image_6323.jpg,Tamarillo
Image_6324.jpg,Maracuja
Image_6325.jpg,Tomato not Ripened
Image_6326.jpg,Cherry 1
Image_6327.jpg,Tomato 1
Image_6328.jpg,Quince
Image_6329.jpg,Pear Forelle
Image_6330.jpg,Avocado ripe
Image_6331.jpg,Banana Red
Image_6332.jpg,Pear Abate
Image_6333.jpg,Strawberry
Image_6334.jpg,Lychee
Image_6335.jpg,Lemon
Image_6336.jpg,Clementine
Image_6337.jpg,Pear Kaiser
Image_6338.jpg,Physalis
Image_6339.jpg,Apple Red 3
Image_6340.jpg,Kumquats
Image_6341.jpg,Plum 2
Image_6342.jpg,Apple Red Yellow 2
Image_6343.jpg,Cocos
Image_6344.jpg,Huckleberry
Image_6345.jpg,Fig
Image_6346.jpg,Nut Forest
Image_6347.jpg,Grape White
Image_6348.jpg,Tomato 4
Image_6349.jpg,Pepper Red
Image_6350.jpg,Cherry Rainier
Image_6351.jpg,Pepper Orange
Image_6352.jpg,Peach 2
Image_6353.jpg,Potato Red Washed
Image_6354.jpg,Apple Red Yellow 2
Image_6355.jpg,Apple Red 1
Image_6356.jpg,Apple Red Yellow 2
Image_6357.jpg,Pomelo Sweetie
Image_6358.jpg,Onion White
Image_6359.jpg,Tomato not Ripened
Image_6360.jpg,Physalis
Image_6361.jpg,Melon Piel de Sapo
Image_6362.jpg,Cantaloupe 2
Image_6363.jpg,Physalis
Image_6364.jpg,Potato Sweet
Image_6365.jpg,Apple Red Yellow 2
Image_6366.jpg,Cherry Rainier
Image_6367.jpg,Corn Husk
Image_6368.jpg,Cucumber Ripe
Image_6369.jpg,Pear Monster
Image_6370.jpg,Eggplant
Image_6371.jpg,Pear Red
Image_6372.jpg,Apple Red 1
Image_6373.jpg,Grapefruit White
Image_6374.jpg,Beetroot
Image_6375.jpg,Cantaloupe 1
Image_6376.jpg,Tomato 1
Image_6377.jpg,Cantaloupe 2
Image_6378.jpg,Avocado
Image_6379.jpg,Fig
Image_6380.jpg,Cherry Wax Yellow
Image_6381.jpg,Hazelnut
Image_6382.jpg,Grape White 3
Image_6383.jpg,Apple Crimson Snow
Image_6384.jpg,Cucumber Ripe
